Year,Player,Player ID,Tm,ORB%,DRB%,AST%,STL%,BLK%,Shot%,vectorX,vectorY,dominance
1978,John Havlicek,havlijo01,BOS,-0.5863710790426209,-0.8242840000869528,0.4121042273764695,-0.1686051240143998,-0.6134083440169676,0.47791164096253763,-3.912,-3.552,200
1978,Henry Bibby,bibbyhe01,PHI,-0.7737082465962771,-1.0134485104606519,1.0369169289265243,-0.06529620341396693,-0.7890035303751188,-1.0049762946461138,-5.221,5.41,52
1978,Dave Meyers,meyerda01,MIL,-0.024359576381652176,0.5944498277157912,-0.03267769576085795,-0.06529620341396693,-0.26221797130066543,0.3131463147837984,4.177,4.153,743
1978,Adrian Dantley,dantlad01,LAL,0.5792824079579066,-0.33560901495489653,-0.06444783312780998,-0.06529620341396693,-0.7304718015890685,0.33374198055614107,4.655,-0.336,194
1978,Jim McMillian,mcmilji01,NYK,-0.4198491523282598,-0.477482397735171,-0.0432677415498419,0.038012717186465726,-0.6134083440169676,-0.6342543107439511,-4.241,4.5,93
1978,Steve Mix,mixst01,PHI,-0.17006626225671817,-0.46171868853736253,-0.053857787338826034,0.45124839958819707,-0.7890035303751188,-0.510680316109897,-4.243,4.575,81
1978,Mark Olberding,olberma01,SAS,0.017270905296938133,0.23188451616620098,-0.4562795273202173,-0.5818408064161309,-0.4378131576588166,-0.737232639605663,4.386,4.766,89
1978,Jo Jo White,whitejo01,BOS,-0.6071863198819161,-0.9503936736694188,0.5180046852663094,-0.2719140446148327,-0.7304718015890685,0.27195498323911377,-4.057,1.435,116
1978,John Brown,brownjo01,ATL,0.5792824079579066,-0.3198453057570883,-0.4350994357422494,-0.06529620341396693,-0.671940072803018,-0.7578283053780054,4.203,4.426,77
1978,Jan Van Breda Kolff,vanbrja01,NJN,-0.4198491523282598,-0.14644450458119718,-0.4350994357422494,-0.06529620341396693,0.1475041302016872,-1.4786766074099886,-4.638,4.53,42
1978,Al Skinner,skinnal01,DET,-0.3990339114889646,-0.6508831989110618,-0.14916819943968174,0.14132163778689863,-0.49634488644486696,-0.510680316109897,-4.392,3.27,107
1978,Bob Carrington,carribo01,NJN,-0.5239253565247355,-1.076503347251885,-0.6363103057329451,0.14132163778689863,-0.49634488644486696,-0.13995833220773385,-4.272,-4.889,44
1978,Wally Walker,walkewa01,SEA,0.3086842770470699,-0.13068079538338898,-0.3397890236413935,-0.5818408064161309,-0.5548766152309174,0.33374198055614107,4.976,-3.45,171
