Year,Player,Player ID,Tm,ORB%,DRB%,AST%,STL%,BLK%,Shot%,vectorX,vectorY,dominance
1978,Kareem Abdul-Jabbar,abdulka01,LAL,0.49602144460072606,2.0604747831119603,0.5391847768442772,0.45124839958819707,1.5522656210668964,1.4870992638073142,4.361,-4.006,5338
1978,Bill Walton,waltobi01,POR,0.0380861461362332,3.2269892637497724,1.0157368373485565,-0.2719140446148327,1.5522656210668964,0.8486336248647006,4.677,5.423,1911
1978,Larry Johnson,johnsla01,BUF,-0.7320777649176868,-0.39866385174612967,1.0898671578714443,4.583605223605509,0.7328214180621911,-0.3459149899311577,-6.494,3.645,695
1978,Wayman Britt,brittwa01,DET,0.0797166278148235,0.893960302474148,0.4756445021103732,1.1744108437912264,-0.8475352591611692,2.4550955551074067,4.352,-3.405,419
1979,Moses Malone,malonmo01,HOU,2.6816217327267156,2.107765910705385,-0.7739809009897368,-0.5818408064161309,0.20603585898773763,0.7044639644583042,6.207,3.967,571
1979,Alvan Adams,adamsal01,PHO,0.8706957797080387,1.366871578408396,0.8039359215688768,0.45124839958819707,-0.02809105615646397,0.6838682986859614,4.67,5.229,3692
1979,Micheal Ray Richardson,richami01,NYK,0.12134710949341382,0.011192587396885485,1.0263268831375403,2.2075000497955544,-0.37928142887276617,0.2513593174667711,-5.433,4.968,1987
1979,Earl Williams,williea01,BOS,2.119610230065747,1.9658925279251103,-0.731620717833801,0.3479394789877642,0.1475041302016872,0.6014856355965922,5.816,4.101,1099
1979,Robert Hawkins,hawkiro01,DET,0.9331415022259242,-0.35137272415270476,0.698035463679037,6.546474715013733,-0.8475352591611692,1.8990125792541617,-6.169,-4.469,483
1980,Moses Malone,malonmo01,HOU,2.7648826960838964,1.3511078692105882,-0.6469003515219292,-0.4785318858156983,0.2645675877737879,1.569481926896684,6.195,-4.937,1009
1980,Julius Erving,ervinju01,PHI,0.47520620376143097,-0.13068079538338898,0.8674761963027805,1.1744108437912264,0.7328214180621911,2.084373571205244,-3.976,-5.544,4235
1980,Magic Johnson,johnsma02,LAL,0.16297759117200394,0.2634119345618177,1.269897936284172,1.484337605592525,-0.37928142887276617,0.06599832551568997,-5.083,5.426,1954
1980,Mickey Johnson,johnsmi01,IND,0.7249890938329728,0.5313949909245584,0.581544960000213,1.071101923190794,0.4986945029179894,1.1369729456774937,-1.825,-4.174,4819
1980,Alvan Adams,adamsal01,PHO,0.3919452404042504,1.366871578408396,0.8886562878807488,0.6578662407890624,-0.02809105615646397,0.354337646328483,2.856,5.469,2888
1980,George McGinnis,mcginge01,DEN,0.6833586121543823,1.7136731807601784,1.0051467915595724,0.5545573201886299,-0.49634488644486696,0.7456552960029887,4.713,5.715,2221
1980,Bill Walton,waltobi01,SDC,0.49602144460072606,2.959006207387031,0.24266349475272558,-0.5818408064161309,2.722900196787904,1.1781642772221783,5.12,-4.462,1764
1980,Walt Frazier,fraziwa01,CLE,-0.5447405973640306,-0.8715751276803777,2.4877532020173305,1.7942643673938232,0.32309931655983837,0.14838098860505922,-6.02,4.95,1237
1980,Carl Kilpatrick,kilpaca01,UTA,2.910589381958962,6.710768996465398,-1.398793602539792,-1.7182389330208918,-0.8475352591611692,0.9104206221817279,6.864,6.468,110
1981,Julius Erving,ervinju01,PHI,0.7666195755115629,0.13730226097935144,0.698035463679037,1.1744108437912264,0.7913531468482413,1.7548429188477652,-3.073,-5.349,4809
1981,Alvan Adams,adamsal01,PHO,0.47520620376143097,1.0673611036500392,1.1957676157612842,0.7611751613894953,0.2645675877737879,0.5191029725072223,-3.148,5.205,4170
1981,Magic Johnson,johnsma02,LAL,0.45439096292213593,0.42104902653990006,1.9688409583571154,2.7240446527977187,-0.26221797130066543,0.807442293320016,-5.529,5.425,4817
1981,Ralph Drollinger,drollra01,DAL,0.3919452404042504,1.7294368899579864,1.7358599509994672,-0.9950764888178623,0.1475041302016872,-1.3139112812312495,4.194,6.343,87
1981,Tony Jackson,jacksto02,LAL,-1.3149045084179507,0.13730226097935144,0.3167938152756134,5.203458747208106,-0.8475352591611692,-1.5610592704993584,-6.548,5.862,40
1981,Dave Britton,brittda01,WSB,-1.3149045084179507,1.5402723795842872,3.832689017218296,3.653824938201614,-0.8475352591611692,-0.5724673134269238,-6.395,6.725,138
1981,Monti Davis,davismo01,DAL,4.388471481548916,0.16882967937496815,-1.398793602539792,-1.7182389330208918,3.3082174846484076,3.3407091833181286,6.539,-6.873,117
1981,Roy Hamilton,hamilro01,POR,7.718910015836138,1.2722893232215469,-1.398793602539792,-1.7182389330208918,-0.8475352591611692,3.0111785309606507,7.148,-5.64,127
1982,Moses Malone,malonmo01,HOU,2.3277626384586982,1.177707068034697,-0.668080443099897,-0.5818408064161309,0.3816310453458888,2.084373571205244,6.151,-5.483,846
