Year,Player,Player ID,Tm,ORB%,DRB%,AST%,STL%,BLK%,Shot%,vectorX,vectorY,dominance
1978,Bob Dandridge,dandrbo01,WSB,-0.2949577072924889,-0.4459549793395543,0.15794312844085365,-0.06529620341396693,-0.37928142887276617,0.4985073067348803,-2.332,-3.93,446
1978,John Shumate,shumajo01,DET,-0.04517481722094742,1.0515973944522308,-0.6045401683659931,-0.06529620341396693,-0.26221797130066543,-0.4282976530205273,4.35,4.944,167
1978,Jim Cleamons,cleamji01,NYK,-0.5655558382033258,-1.02921221965846,0.35915399843154955,-0.1686051240143998,-0.6134083440169676,-1.4168896100929615,-5.013,5.122,35
1978,Jim McElroy,mcelrji01,NOJ,-0.8153387282748674,-1.2814315668233924,0.9839666999816045,-0.1686051240143998,-0.26221797130066543,-0.3047236583864731,-5.199,3.526,74
1978,Ollie Johnson,johnsol01,ATL,-0.17006626225671817,-0.38290014254832117,-0.2868387946964736,0.5545573201886299,-0.08662278494251427,-0.036980003346021945,-4.328,-4.218,392
1978,Ernie Grunfeld,grunfer01,MIL,-0.10762053973883279,-0.4932461069329792,0.1473530826518697,0.24463055838733128,-0.37928142887276617,-0.09876700066304925,-3.993,2.845,381
1978,Bob Nash,nashbo01,KCK,0.6833586121543823,-0.2567904689658552,-0.5409998936320892,-0.1686051240143998,-0.1451545137285647,-0.036980003346021945,4.662,-4.336,254
1978,Al Eberhard,eberhal01,DET,0.12134710949341382,-0.3198453057570883,-0.7739809009897368,-0.6851497270165638,-0.6134083440169676,-0.7784239711503477,4.565,3.624,41
1978,Kevin Restani,restake01,KCK,0.14216235033270888,-0.004571121800923005,-0.7845709467787209,-1.2016943300187277,-0.5548766152309174,-0.8814023000120595,5.063,4.386,39
1978,Dave Wohl,wohlda01,NJN,-1.1483825817035895,-1.7543428427576404,0.08381280791796583,-0.5818408064161309,-0.8475352591611692,-0.79901963692269,-4.991,-1.361,30
1979,Charlie Scott,scottch01,DEN,-0.8569692099534576,-1.1868493116365428,0.9310164710366846,-0.2719140446148327,-0.49634488644486696,-0.46948898456521193,-5.1,4.477,76
1979,Jim Cleamons,cleamji01,NYK,-0.7112625240783917,-1.02921221965846,0.6874454178900529,-0.2719140446148327,-0.7304718015890685,-0.8608066342397173,-4.922,5.037,50
1979,Sidney Wicks,wickssi01,SDC,0.43357572208284084,-0.11491708618558076,-0.5621799852100572,-0.06529620341396693,-0.3207497000867158,-0.3459149899311577,4.277,-0.833,172
1979,Mark Olberding,olberma01,SAS,-0.1492510214174231,0.657504664507024,-0.011497604182890059,-0.4785318858156983,-0.5548766152309174,-0.5312759818822392,4.228,5.362,130
