Year,Player,Player ID,Tm,ORB%,DRB%,AST%,STL%,BLK%,Shot%,vectorX,vectorY,dominance
1978,Rick Barry,barryri01,GSW,-0.7945234874355722,-0.14644450458119718,0.9945567457705886,0.7611751613894953,-0.37928142887276617,1.6518645899860533,-4.719,-3.97,1256
1978,Phil Smith,smithph01,GSW,-0.6071863198819161,-1.0449759288562686,0.676855372101069,0.038012717186465726,-0.5548766152309174,0.9104206221817279,-4.361,-4.495,233
1978,Mickey Johnson,johnsmi01,CHI,0.4127604812435458,0.941251430067573,0.1261729910739018,-0.1686051240143998,-0.08662278494251427,0.7456552960029887,4.952,3.932,1481
1978,Norm Nixon,nixonno01,LAL,-0.9818606549892284,-1.0607396380540768,1.3546183025960439,0.5545573201886299,-0.7890035303751188,-0.24293666106944578,-5.514,5.096,113
1978,Swen Nater,natersw01,BUF,0.9331415022259242,2.3757489670681253,-0.19152838259561772,-0.9950764888178623,-0.3207497000867158,-0.036980003346021945,5.818,5.744,202
1978,Lionel Hollins,hollili01,POR,-0.6696320423998015,-1.0134485104606519,0.676855372101069,0.967793002590361,-0.49634488644486696,0.6220813013689341,-5.264,-4.054,348
1978,Ron Boone,boonero01,KCK,-0.4198491523282598,-1.2026130208343513,0.38033409000951746,0.14132163778689863,-0.7304718015890685,0.9310162879540699,-3.974,-4.839,126
1978,Walter Davis,daviswa03,PHO,-0.024359576381652176,-0.08338966778996433,0.34856395264256546,0.24463055838733128,-0.6134083440169676,1.693055921530738,4.217,-4.613,850
1978,Chris Ford,fordch01,DET,-0.31577294813178414,-1.2183767300321593,0.6874454178900529,1.2777197643916594,-0.671940072803018,-0.737232639605663,-5.556,4.688,83
1978,M.L. Carr,carrml01,DET,0.43357572208284084,0.09001113338592681,-0.3609691152193614,0.967793002590361,-0.5548766152309174,-0.32531932415881537,-3.016,4.325,275
1978,Gail Goodrich,goodrga01,NOJ,-0.7112625240783917,-1.5651783323839412,0.9098363794587166,-0.2719140446148327,-0.6134083440169676,0.33374198055614107,-4.798,-3.85,59
1978,Armond Hill,hillar01,ATL,-0.7945234874355722,-0.9503936736694188,1.0792771120824602,1.1744108437912264,-0.6134083440169676,-0.6136586449716088,-5.702,5.119,189
1978,Foots Walker,walkefo01,CLE,-0.6696320423998015,-0.7612291632957197,1.1110472494494121,1.6909554467933903,-0.5548766152309174,-0.9225936315567446,-5.855,5.415,180
1978,Billy Paultz,paultbi01,SAS,0.2670537953684796,1.0515973944522308,-0.18093833680663376,-0.9950764888178623,1.3766704347087453,0.2513593174667711,4.887,-4.541,275
1978,George Johnson,johnsge02,NJN,0.6417281304757922,1.3983989968040131,-0.7633908552007529,-0.2719140446148327,2.6058367392158037,-0.79901963692269,3.408,-4.973,346
