Year,Player,Player ID,Tm,ORB%,DRB%,AST%,STL%,BLK%,Shot%,vectorX,vectorY,dominance
1978,Jim Chones,choneji01,CLE,0.2670537953684796,1.3038167416171633,-0.7104406262558329,-0.8917675682174293,-0.26221797130066543,0.10718965706037459,5.464,4.529,112
1978,Dan Roundfield,roundda01,IND,0.9331415022259242,1.2565256140237384,-0.19152838259561772,-0.1686051240143998,1.0254800619924431,-0.16055399798007616,4.823,3.239,1473
1978,Earl Monroe,monroea01,NYK,-0.8777844507927527,-1.249904148427776,0.8462961047248126,-0.5818408064161309,-0.6134083440169676,0.7868466275476733,-4.181,-4.272,86
1978,Tom Henderson,hendeto01,WSB,-0.7320777649176868,-1.2971952760212007,1.0580970205044924,0.14132163778689863,-0.671940072803018,-0.3665106557035,-5.251,4.594,82
1978,Jack Sikma,sikmaja01,SEA,0.45439096292213593,1.4456901243974374,-0.5198198020541211,-0.2719140446148327,-0.26221797130066543,-0.32531932415881537,5.129,5.228,296
1978,Richard Washington,washiri01,KCK,0.47520620376143097,1.2092344864303133,-0.615130214154977,-0.1686051240143998,0.1475041302016872,0.10718965706037459,5.041,3.752,553
1978,Paul Silas,silaspa01,SEA,1.391076800690417,0.7363232104960654,-0.4986397104761533,-0.2719140446148327,-0.6134083440169676,-1.3756982785482768,5.252,5.612,52
1978,Lucius Allen,allenlu01,KCK,-0.6696320423998015,-0.9346299644716106,1.0157368373485565,0.24463055838733128,-0.4378131576588166,0.10718965706037459,-5.092,3.94,342
1978,Maurice Lucas,lucasma01,POR,0.6209128896364972,1.1304159404412721,-0.13857815365069778,-0.3752229652152654,-0.02809105615646397,0.9104206221817279,5.352,2.667,1202
1978,Butch Beard,beardbu01,NYK,-0.4822948748461452,-0.6508831989110618,0.8780662420917646,0.967793002590361,-0.7890035303751188,-0.6342543107439511,-5.369,5.314,152
1978,Coby Dietrick,dietrco01,SAS,-0.4198491523282598,0.2476482253640095,0.08381280791796583,0.24463055838733128,-0.02809105615646397,-0.8196153026950327,-4.593,4.979,203
1978,Paul Griffin,griffpa01,NOJ,0.4127604812435458,0.6732683737048326,-0.19152838259561772,0.45124839958819707,-0.1451545137285647,-1.540463604727016,-3.447,5.585,83
1978,John Mengelt,mengejo01,CHI,-0.7945234874355722,-1.312958985219009,0.7086255094680207,-0.2719140446148327,-0.7890035303751188,0.33374198055614107,-4.587,-2.96,66
1978,Walt Frazier,fraziwa01,CLE,-0.6280015607212112,-0.6666469081088701,0.5603648684222451,0.45124839958819707,-0.6134083440169676,0.5602943040519068,-4.715,-2.015,393
1978,Charles Dudley,dudlech01,GSW,-0.23251198477460353,-0.17797192297681388,1.7570400425774355,0.24463055838733128,-0.7890035303751188,-1.705228930905755,-5.254,6.214,46
1978,Howard Porter,porteho01,NJN,0.18379283201129917,0.04272000579250191,-0.8587012673016088,-0.7884586476169966,-0.02809105615646397,0.7868466275476733,5.215,-5.267,91
1978,Bo Ellis,ellisbo02,DEN,0.7666195755115629,0.2791756437596259,-0.5833600767880252,0.14132163778689863,0.32309931655983837,-0.9637849631014291,3.745,3.742,193
1978,Larry Steele,steella01,POR,-0.6488168015605063,-1.0449759288562686,-0.2656587031185057,0.7611751613894953,-0.7304718015890685,0.27195498323911377,-4.874,-4.658,74
1978,Jim Price,priceji01,DEN,-0.7112625240783917,-0.3198453057570883,0.6027250515781809,1.1744108437912264,-0.7304718015890685,-1.0049762946461138,-5.519,5.514,102
1978,John Lambert,lambejo01,CLE,1.12047866977958,0.8151417564851068,-0.9010614504575446,-0.4785318858156983,0.5572262317040398,-0.6136586449716088,5.238,-1.526,164
