Year,Player,Player ID,Tm,ORB%,DRB%,AST%,STL%,BLK%,Shot%,vectorX,vectorY,dominance
1978,Randy Smith,smithra01,BUF,-0.5655558382033258,-1.1553218932409264,0.9521965626146525,0.7611751613894953,-0.7304718015890685,1.4870992638073142,-4.854,-4.775,266
1978,Bob McAdoo,mcadobo01,NYK,0.3086842770470699,1.7294368899579864,0.02027253318406197,-0.2719140446148327,0.32309931655983837,1.198759942994521,5.238,3.364,1697
1978,David Thompson,thompda01,DEN,-0.17006626225671817,-0.9503936736694188,0.645085234734117,-0.3752229652152654,0.1475041302016872,1.5488862611243415,2.468,-5.506,321
1978,John Lucas,lucasjo01,HOU,-0.9402301733106382,-0.9661573828672272,2.286542332026634,0.967793002590361,-0.7304718015890685,-0.3665106557035,-5.818,5.694,216
1978,Calvin Murphy,murphca01,HOU,-0.8985996916320479,-1.5336509139883248,0.17912322001882172,0.14132163778689863,-0.7890035303751188,1.9196082450265044,-4.011,-5.722,62
1978,George Gervin,gervige01,SAS,-0.3782186706496695,-0.4932461069329792,0.30620376948662964,0.45124839958819707,0.2645675877737879,1.8990125792541617,-3.742,-5.666,1212
1978,Dan Issel,isselda01,DEN,0.6625433713150872,1.0043062668588063,0.30620376948662964,-0.06529620341396693,-0.4378131576588166,0.8692292906370426,5.159,4.689,1321
1978,Kevin Porter,porteke01,NJN,-0.9610454141499333,-1.2656678576255842,3.038435583044497,0.24463055838733128,-0.671940072803018,-0.05757566911836426,-5.724,5.728,128
1978,Wes Unseld,unselwe01,WSB,0.8915110205473337,1.8082554359470275,0.2214834031747577,-0.06529620341396693,-0.37928142887276617,-1.6846332651334126,4.708,6.219,71
1978,Bobby Jones,jonesbo01,DEN,0.18379283201129917,0.8624328840785317,0.13676303686288577,0.8644840819899281,0.6742896892761407,-0.46948898456521193,-4.5,4.588,1037
1978,Gar Heard,heardga01,PHO,0.35031475872566026,1.650618343968945,-0.5833600767880252,0.967793002590361,0.6157579604900902,-0.79901963692269,-3.082,5.038,381
1978,Quinn Buckner,bucknqu01,MIL,-0.5031101156854404,-0.7769928724935279,1.5134689894308038,2.4141178909964203,-0.5548766152309174,-0.46948898456521193,-5.999,5.379,507
1978,Elmore Smith,smithel01,CLE,0.5376519262793166,1.8713102727382611,-0.9540116794024645,-0.4785318858156983,1.8449242649971482,0.5396986382795649,5.185,-5.197,284
1978,Robert Parish,parisro01,GSW,0.9123262613866288,1.7294368899579864,-0.6574903973109131,0.14132163778689863,1.1425435195645437,0.8898249564093853,5.219,-4.776,1723
1978,Charlie Criss,crissch01,ATL,-1.044306377507114,-1.2814315668233924,0.9839666999816045,0.967793002590361,-0.7304718015890685,0.436720309417853,-5.549,-0.405,92
1978,Ron Lee,leero01,PHO,-0.27414246645319384,-0.8085202908891446,0.9098363794587166,3.4472070970007485,-0.5548766152309174,0.828037959092358,-5.966,-3.091,953
1978,Alvan Adams,adamsal01,PHO,0.43357572208284084,1.3353441600127796,0.3379739068535813,0.24463055838733128,0.1475041302016872,0.7662509617753307,4.612,4.543,2772
1978,Tree Rollins,rollitr01,ATL,0.8706957797080387,1.5245086703864787,-0.731620717833801,-0.1686051240143998,3.3667492134344585,-0.6342543107439511,2.874,-5.475,653
1978,Bill Robinzine,robinbi01,KCK,0.787434816350858,1.224998195628122,-0.8057510383566888,0.24463055838733128,-0.671940072803018,0.23076365169442917,5.308,4.667,136
1978,Jamaal Wilkes,wilkeja01,LAL,0.35031475872566026,0.6259772461114077,0.30620376948662964,0.6578662407890624,-0.4378131576588166,0.41612464364551033,3.364,4.769,1375
1978,Len Elmore,elmorle01,IND,0.7458043346722679,1.161943358836889,-0.5727700309990412,0.8644840819899281,0.7913531468482413,-0.7578283053780054,-1.281,4.236,581
1978,Lloyd Walton,waltoll01,MIL,-0.8777844507927527,-1.4863597863948999,1.1534074326053483,1.071101923190794,-0.5548766152309174,-0.9843806288737715,-5.856,5.002,47
1978,Eddie Jordan,jordaed01,NJN,-0.7112625240783917,-1.0134485104606519,0.698035463679037,3.13728033519945,-0.3207497000867158,0.6632726329136188,-6.045,-4.402,387
1978,Bayard Forrest,forreba01,PHO,0.6833586121543823,0.925487720869765,0.48623454789935733,-0.5818408064161309,0.32309931655983837,-0.8814023000120595,4.492,5.49,289
1978,Wesley Cox,coxwe01,GSW,0.6000976487972017,1.4772175427930543,-1.0281419999253525,0.45124839958819707,-0.1451545137285647,0.5396986382795649,5.167,2.041,142
1978,Robert Hawkins,hawkiro01,NJN,-0.12843578057812785,-0.8085202908891446,0.25325354054170957,1.1744108437912264,0.32309931655983837,0.27195498323911377,-5.231,-4.955,525
1978,Mike Dunleavy,dunlemi01,HOU,-1.1067521000249994,-0.8085202908891446,1.7464499967884515,2.1041911291951223,-0.5548766152309174,0.7044639644583042,-5.958,4.581,254
1979,Norm Nixon,nixonno01,LAL,-0.9402301733106382,-1.2183767300321593,1.831170363100323,1.2777197643916594,-0.671940072803018,-0.07817133489070656,-5.845,5.123,173
1979,Randy Smith,smithra01,SDC,-0.5863710790426209,-1.12379447484531,0.4650544563213894,0.967793002590361,-0.7890035303751188,0.8898249564093853,-5.023,-4.543,134
1979,George Gervin,gervige01,SAS,-0.19088150309601323,-0.7454654540979114,-0.18093833680663376,0.45124839958819707,0.08897240141563689,2.084373571205244,2.116,-5.942,468
1979,Bernard King,kingbe01,NJN,0.5376519262793166,0.35799418974866726,0.3379739068535813,0.14132163778689863,-0.4378131576588166,1.0751859483604664,4.765,2.104,1504
1979,Otis Birdsong,birdsot01,KCK,0.058901386975528255,-1.0607396380540768,0.1261729910739018,0.3479394789877642,-0.671940072803018,1.2399512745392056,2.116,-5.22,184
1979,Tom Owens,owensto01,POR,0.8290652980294485,0.8624328840785317,0.28502367790866157,-0.6851497270165638,-0.1451545137285647,0.3749333121008257,5.334,4.731,608
1979,Phil Ford,fordph01,KCK,-1.044306377507114,-1.2026130208343513,2.011201141513051,1.2777197643916594,-0.7890035303751188,0.08659399128803265,-5.858,5.226,108
1979,Jim McElroy,mcelrji01,NOJ,-0.8361539691141625,-1.312958985219009,1.163997478394332,0.7611751613894953,-0.3207497000867158,0.29255064901145644,-5.537,-2.76,147
1979,Sam Lacey,laceysa01,KCK,0.18379283201129917,1.3353441600127796,0.729805601045989,0.14132163778689863,0.9084166044203422,-0.9431892973290869,-4.079,5.554,461
