Year,Player,Player ID,Tm,ORB%,DRB%,AST%,STL%,BLK%,Shot%,vectorX,vectorY,dominance
1978,Sidney Wicks,wickssi01,BOS,0.6833586121543823,0.7520869196938739,-0.3291989778524096,-0.3752229652152654,-0.26221797130066543,0.2101679859220865,5.218,4.081,562
1978,John Gianelli,gianejo01,MIL,0.2254233136898895,0.34223048055085903,-0.3291989778524096,-0.6851497270165638,0.32309931655983837,-1.0461676261907988,4.047,4.513,95
1978,Johnny Davis,davisjo01,POR,-0.6488168015605063,-1.376013822010242,0.009682487395078022,0.038012717186465726,-0.671940072803018,-0.13995833220773385,-4.722,-4.233,41
1978,Austin Carr,carrau01,CLE,-0.5863710790426209,-1.3444864036146256,0.17912322001882172,-0.2719140446148327,-0.5548766152309174,0.5602943040519068,-3.968,-4.973,67
1978,Billy Knight,knighbi01,BUF,-0.0035443355423571124,-0.16220821377900566,-0.18093833680663376,0.14132163778689863,-0.671940072803018,0.828037959092358,4.134,-4.129,301
1978,World B. Free,freewo01,PHI,-0.3365881889710792,-1.2656678576255842,0.782755829990909,-0.1686051240143998,-0.26221797130066543,0.8692292906370426,-4.153,-4.902,150
1978,Leon Douglas,douglle01,DET,0.7041738529936774,1.1146522312434641,-0.5833600767880252,-0.3752229652152654,-0.1451545137285647,-0.09876700066304925,5.279,4.563,388
1978,Junior Bridgeman,bridgju01,MIL,-0.0035443355423571124,-0.5720646529220206,0.02027253318406197,0.038012717186465726,-0.37928142887276617,0.9722076194987546,3.55,-4.95,536
1978,E.C. Coleman,colemec01,GSW,0.0380861461362332,0.18459338857277635,-0.6469003515219292,0.038012717186465726,-0.4378131576588166,-1.2315286181418803,1.065,5.003,53
1978,Jim Brewer,breweji01,CLE,0.787434816350858,0.6417409553092162,-0.6574903973109131,-0.1686051240143998,-0.02809105615646397,-1.3551026127759345,4.556,5.127,72
1978,Wil Jones,joneswi02,BUF,0.0797166278148235,0.07424742418811833,-0.41391934416428133,0.24463055838733128,-0.08662278494251427,-0.6136586449716088,-2.965,3.811,242
1978,Tom McMillen,mcmilto01,ATL,0.6417281304757922,0.6259772461114077,-0.615130214154977,-0.7884586476169966,-0.49634488644486696,-0.22234099529710347,5.393,4.503,105
1978,Anthony Roberts,roberan01,DEN,0.5584671671186116,-0.05186224939434764,-0.4033292983752974,-0.5818408064161309,-0.7304718015890685,0.7662509617753307,5.335,-4.113,133
1978,Alex English,englial01,MIL,0.6833586121543823,0.5786861185179827,-0.19152838259561772,-0.4785318858156983,0.20603585898773763,0.1689766543774019,5.036,0.916,744
1978,Tom Abernethy,abernto01,LAL,0.45439096292213593,-0.2725541781636634,-0.3715591610083456,0.24463055838733128,-0.37928142887276617,-0.5724673134269238,2.851,3.656,187
1978,Ed Ratleff,ratleed01,HOU,-0.27414246645319384,-0.6035920713176369,0.38033409000951746,0.7611751613894953,-0.26221797130066543,-1.0049762946461138,-5.252,4.859,130
1978,Tom Boswell,bosweto01,BOS,0.8915110205473337,0.16882967937496815,-0.48804966468716937,-0.6851497270165638,-0.49634488644486696,-0.46948898456521193,5.262,4.385,105
1978,Bill Willoughby,willobi01,BUF,0.2670537953684796,0.05848371499031012,-0.8798813588795766,-0.6851497270165638,0.4986945029179894,-0.3047236583864731,4.635,-4.832,71
